Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF3PP1CA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.06,331.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.12,361.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.06,328.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.06,1110.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.12,1133.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.06,1164.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.12,1236.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.06,1283.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.12,1389.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.06,1386.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.12,1513.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.06,1425.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.09,1548.587,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.12,1573.483,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2016.06,212.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2016.09,229.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2016.12,236.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.03,226.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.06,225.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.09,238.498,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.12,265.367,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.03,233.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.06,262.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.09,256.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.12,261.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.03,252.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.06,235.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.09,258.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.12,265.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.03,242.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.06,213.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.09,225.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.12,259.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.06,543.971,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.09,555.555,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.12,576.009,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.03,572.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.06,602.769,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.09,589.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.12,621.571,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.03,600.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.06,616.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.09,630.25,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.12,660.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.03,625.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.06,640.613,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.09,662.181,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.12,718.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.03,659.362,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.06,630.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.09,702.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.12,720.563,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2016.06,324.687,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2016.09,325.7,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2016.12,270.504,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.03,237.453,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.06,342.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.09,377.929,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.12,379.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.03,382.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.06,349.433,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.09,328.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.12,362.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.03,304.67,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.06,290.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.09,222.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.12,242.383,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.03,173.194,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.06,180.001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.09,238.256,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.12,269.898,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.06,178.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.09,122.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.12,240.417,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.03,183.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.06,149.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.09,96.841,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.12,305.828,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.03,250.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.06,160.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.09,65.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.12,309.524,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2019.03,240.416,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2019.06,195.612,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2019.09,131.574,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2019.12,247.26,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2020.03,238.508,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2020.06,174.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2020.09,149.236,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2020.12,371.301,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8BB1CA,2016.06,346.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2016.09,309.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2016.12,351.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2017.03,262.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2017.06,309.451,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2017.09,227.217,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2017.12,488.176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2018.03,354.777,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2018.06,286.813,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2018.09,468.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2018.12,348.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2019.03,327.809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2019.06,329.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2019.09,411.266,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2019.12,406.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2020.03,310.437,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2020.06,126.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2020.09,270.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2020.12,349.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.06,809.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.09,1201.325,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.12,1058.729,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.03,897.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.06,1238.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.09,1007.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.12,1672.017,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.03,997.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.06,578.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.09,830.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.12,1189.635,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.03,1162.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.06,873.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.09,858.164,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.12,1198.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.03,1715.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.06,1410.245,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.09,745.963,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.12,1122.959,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.06,96.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.09,105.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.12,127.302,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.03,89.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.06,77.261,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.09,70.743,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.12,108.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.03,50.526,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.06,50.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.09,46.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.12,84.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.03,47.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.06,102.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.09,54.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
